stories_id,publish_date,title,url,language,ap_syndicated,story_date_guess_method,story_extractor_version,story_geocoder_version,story_nyt_themes_version,media_id,media_name,media_url,media_pub_country,media_pub_state,media_language,media_about_country,media_media_type
821119422,"2018-03-13 00:05:26","AP News in Brief at 12:04 a.m. EDT","http://www.kentucky.com/news/nation-world/national/article204828584.html#storylink=rss","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",96,"Lexington Herald-Leader ","http://www.kentucky.com/","United States","Kentucky, United States","English","United States","Print Native"
821324014,"2018-03-13 05:38:09","UK considers options in showdown with Russia over ex-spy","http://www.kentucky.com/living/health-and-medicine/article204833869.html#storylink=rss","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",96,"Lexington Herald-Leader ","http://www.kentucky.com/","United States","Kentucky, United States","English","United States","Print Native"
821354199,"2018-03-13 06:25:47","Altamente probable, que Rusia atacara a espía: May","http://www.eluniversal.com.mx/mundo/altamente-probable-que-rusia-atacara-espia-may","es",False,,"readability-lxml-0.6.2",,,23668,"eluniversal.com.mx","http://www.eluniversal.com.mx","Mexico","Distrito Federal, Mexico","Spanish","Mexico","Print Native"
821379085,"2018-03-13 06:31:37","U.K. spy poisoning 'clearly' came from Russia, Tillerson says","https://www.nbcnews.com/news/world/tillerson-says-u-k-spy-poisoning-clearly-came-russia-n856056?cid=public-rss_20180313","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1149,"MSNBC","http://www.msnbc.msn.com/","United States",,"English","United States",
821367417,"2018-03-13 06:40:39","The Latest: Chemical watchdog chief demands accountability","http://www.kentucky.com/living/health-and-medicine/article204834944.html#storylink=rss","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",96,"Lexington Herald-Leader ","http://www.kentucky.com/","United States","Kentucky, United States","English","United States","Print Native"
821403700,"2018-03-13 07:06:28","Tillerson Breaks With White House, Calls Out Russia For Ex-Spy Poisoning","http://talkingpointsmemo.com/news/tillerson-breaks-white-house-calls-out-russia-poisoning","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",113,"Talking Points Memo","http://www.talkingpointsmemo.com","United States",,"English","United States","Digital Native"
821426276,"2018-03-13 07:04:26","What Is Novichok? Ex-Spy Poisoned With Rare Russia-Linked Nerve Agent","https://www.huffingtonpost.com/entry/novichok-nerve-agent-uk-russia-spy-poisoning_us_5aa783fee4b009b705d5b0cf","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",27502,"Huffington Post","http://www.huffingtonpost.com/#","United States",,"English","United States",
821483811,"2018-03-13 08:34:01","Rússia diz que só vai colaborar com investigações sobre ex-espião se tiver acesso ao agente nervoso","https://g1.globo.com/mundo/noticia/russia-diz-que-so-vai-colaborar-com-investigacoes-sobre-ex-espiao-se-tiver-acesso-ao-agente-nervoso.ghtml","pt",False,,"readability-lxml-0.6.2",,,60427,"Globo","http://g1.globo.com/","Portugal",,"Portuguese","United States","Video Broadcast"
821604874,"2018-03-13 10:38:05","Trump 'body man' John McEntee abruptly fired, escorted from White House for 'security reasons'","https://boingboing.net/2018/03/13/trumps-personal-assistant-j.html","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1720,"Boing Boing","http://boingboing.net","United States",,"English","United States",
821597904,"2018-03-13 10:43:29","The sleepy medieval city at the heart of the Russia spy attack is a UK military hub","https://qz.com/1227776/russian-spy-sergei-skripal-and-the-novichok-attack-salisbury-is-a-military-hub/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",67264,"Quartz","http://qz.com/#spider","United States",,,,"Digital Native"
821599152,"2018-03-13 10:45:14","Russia insists it is &#8216;not guilty&#8217; of ex-spy poisoning as UK deadline looms","https://www.rawstory.com/2018/03/russia-insists-not-guilty-ex-spy-poisoning-uk-deadline-looms/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1127,"Raw Story","http://rawstory.com","United States",,"English","United States","Digital Native"
821589838,"2018-03-13 10:29:11","'Parece coisa da Rússia', diz Trump sobre envenenamento de espião russo no Reino Unido","https://g1.globo.com/mundo/noticia/parece-coisa-da-russia-diz-trump-sobre-envenenamento-de-espiao-russo-no-reino-unido.ghtml","pt",False,,"readability-lxml-0.6.2",,,60427,"Globo","http://g1.globo.com/","Portugal",,"Portuguese","United States","Video Broadcast"
821624871,"2018-03-13 10:28:17","Tillerson Finally Stood up to Russia &#8211; Trump Immediately Flipped Out and Fired Him","http://reverb-press.com/news/tillerson-fired-after-criticizing-russia/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",211671,"reverbpress.com","http://reverbpress.com/",,,,,
821655982,"2018-03-13 11:50:00","Trump Attempts To Distract From Russia With Trip To 'The Wall' Prototypes","https://crooksandliars.com/2018/03/trump-attempts-distract-russia-trip-wall","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",307,"Crooks and Liars","http://www.crooksandliars.com",,,"English","United States",
